id,questionText,answerText,sourceUrl,language,title
893,What is the Health Department doing?,"People diagnosed with COVID-19 may have below-normal levels of oxygen in their blood before they feel short of breath. Finding low oxygen levels early helps people know that they need to seek medical care sooner. This could make the disease less severe.
The Health Department has a program that gives people who have tested positive for COVID-19 a free pulse oximeter to use at home. A pulse oximeter is a small device that clips onto your fingertip to measure your pulse and the oxygen levels in your body.
If you have tested positive for COVID-19, a Health Department staff member will contact you within 48 hours of receiving your lab result. They will ask questions about your symptoms and if you have a pulse oximeter at home. If you do not have one, you will receive one within one to two days, generally. You will then be asked to use it to monitor your oxygen levels throughout the day. The Health Department will continue to regularly contact you over the next several days to ask what your oxygen levels were and about any symptoms you may have.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
894,Are children more susceptible to the COVID-19 virus? How can I help my children from getting sick?,"According to the CDC, while fewer children have been sick with COVID-19 compared to adults, children can be infected with the COVID-19 virus, can get sick from COVID-19, and can spread the virus to others. Children, like adults, who have COVID-19 but have no symptoms can still spread the virus to others.
Most children with COVID-19 have mild symptoms or have no symptoms at all. However, some children can get severely ill from COVID-19. They might require hospitalization, intensive care, or a ventilator to help them breathe. In rare cases, they might die. Babies under 1 year old and children with certain underlying conditions may be more likely to have severe illness from COVID-19. Learn more from the CDC about COVID-19 in children and teens.
A few children have developed Multisystem Inflammatory Syndrome in Children (MIS-C). Currently, information about MIS-C is limited, and the CDC is working to learn more.
You can teach your children the prevention steps to keep from getting or spreading COVID-19:

Stay home if you are sick.
Wash your hands often.
Keep your social circle small.
Stay at least 6 feet apart.
Wear a mask (children over 2 who are able).
Get the COVID-19 vaccine (when it becomes available to children).

Socializing for children is important for their development and wellbeing. There are ways children can socialize but still stay safe from getting or spreading COVID-19.
Find more resources for families with children and information from the CDC for children, teens and young adults.
You can find information about cases across age groups along with other COVID-19 data on the Vermont Dashboard. More detailed information is in the Weekly Data Summaries, which include more details on who has been impacted by COVID-19 in Vermont. You can find out more about testing trends, outbreaks, pre-existing conditions and symptoms of Vermonters with COVID-19.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
895,Are bars and restaurants open?,"Restaurants, bars and clubs are open under certain health and safety requirements.
Find more information about restaurants, catering, food service, social clubs and bars from the Agency of Commerce and Community Development (ACCD).",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
896,Why was the Johnson & Johnson vaccine paused?,"Vermont has resumed use of the Johnson & Johnson vaccine as of April 26. The FDA and CDC announced that they studied and confirmed that the Johnson & Johnson vaccine is recommended for people 18 years of age and older, and that the pause on its use since April 13 can be lifted.
The CDC announced the pause after reports of a small number of people developing a rare and severe type of blood clot called cerebral venous sinus thrombosis (CVST). This type of blood clot is found in the blood vessels that drain blood from the brain and is combined with low platelets.
There have been no reported cases of these side effects in Vermont.
The pause was necessary to give the CDCâs Advisory Committee on Immunization Practices time to review additional data about the reported side effects.
Vermontâs health care providers have been given information and guidance about the potential blood clotting symptoms and appropriate medical treatment. They will be given any updated guidance.
Although the side effects of concern are extremely rare, the FDA and CDC recommend that you should contact your health care provider right away if you develop severe headache, abdominal pain, leg pain or shortness of breath within three weeks of receiving the Johnson & Johnson vaccine. If you do not have a health care provider, call 2-1-1 to be connected to care, or contact the nearest federally qualified health center or one of Vermontâs free & referral clinics.
To register for an appointment or to change the one you already have, go online or call 855-722-7878. Certain participating pharmacy partners, including CVS and Walgreens, are making plans to also offer the Johnson & Johnson vaccine. You can contact those pharmacies directly to make an appointment or to reschedule.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
897,Do I have to be a Vermont resident to get the COVID-19 vaccine?,"Yes. You will need to provide your address to make an appointment for the COVID-19 vaccine. However, if you live in another state, you can still get a vaccine in Vermont if:

You work in one of these occupations or settings in Vermont: health care personnel, child care worker, work in a school, or work in the public safety system.
You moved to Vermont within the last 6 months with the intention of becoming a resident.
You attend a college, university or other educational institution in Vermont (including boarding school).
You live in Vermont for part of the year.

If you are a resident of another state and have a primary care provider in Vermont, you are not eligible to get a vaccine in Vermont. This is because primary care providers do not have vaccine to give right now. You will need to get the vaccine in your home state.
Make an appointment to get the COVID-19 vaccine.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
898,Is it possible to get COVID-19 even if Iâm fully vaccinated?,"Yes. COVID-19 vaccines are very effective at preventing serious disease, including hospitalization and death. But no vaccine is 100% effective. That means some people who are vaccinated may become infected with COVID-19. This is called a âvaccine breakthrough.â This happens with any vaccine including measles, mumps, flu and others.
As more people are vaccinated, it is likely that the number of people who get sick with COVID-19 even after getting vaccinated will increase, especially if the amount of COVID-19 virus in our communities remains high. This growing number may sound concerning, but this is expected. Fortunately, the percentage of people who get COVID-19 after being vaccinated should stay low. Among those who get COVID-19 after being vaccinated, few will get very sick.
Community Immunity
Vaccine protection is more than one person being vaccinated. The more virus going around in the community, the higher your chances of coming into close contact with someone who is sick with COVID-19. When enough people in a community are protected against a contagious disease, it's very hard for it to spread. It is this community immunity that helps protect us all from getting sick. This is why â until we reach community immunity and the amount of virus in our community goes down â our prevention steps are so important.
Variants
Scientific studies show that some vaccines may not work as well on some of the variants. Studies with people in real world conditions are ongoing. Variants are circulating in Vermont and the numbers of people getting sick with COVID-19 is rising. Vermontâs numbers are too small to make any conclusions about the role of variants and the infections among fully vaccinated people that we are seeing. The Health Department is working to increase our ability to sequence more samples and select certain samples, like those among fully vaccinated people to look at more closely.
Learn more from the CDC about:

What you should know about the possibility of COVID-19 illness after vaccination
Vaccine breakthrough cases",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
899,What do college students need to know?,"Vaccination
All college students can get vaccinated now. Make a vaccine appointment.
Getting Tested Due to Travel
If you are a college student coming home to Vermont and are not vaccinated, you must get tested within 3 days of returning to Vermont. Day 0 is the day you arrive back in Vermont. Find free and fast testing throughout Vermont.
If you are an out-of-state college student coming to Vermont and are not vaccinated, you must get tested within 3 days before arriving in Vermont.
In both cases above, the test must be for a current infection (like a PCR test), except it cannot be an antigen test (also known as a rapid test).
Parents or other visitors who are not vaccinated will need to get tested within 3 days before arriving in Vermont. Learn more about the travel rules for visitors to Vermont. Find answers to frequently asked questions about travel.
If you are fully vaccinated or have recovered from COVID-19 within the last 3 months (and donât have new symptoms), you do not need to get tested.
General Guidance and Other Resources
Colleges and universities must follow the Mandatory Guidance for College and University Campus Learning. Please contact your college or university directly for information about arriving on campus, testing and health guidance.
Find out what happens at the Health Department when someone tests positive for COVID-19.
Find tips for how to enjoy safer sex and reduce the risk of spreading COVID-19 and more resources for college students.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
900,Do I have a choice of which vaccine I get? Which vaccine should I get?,"If you are making an appointment through the Health Department system, you will see the name of the vaccine listed after the âeventâ description. However, there is no way to search for an appointment based on which vaccine is available. Currently, most clinics are offering the Pfizer-BioNTech and Moderna vaccines (two-dose), and some are offering the Johnson & Johnson (single dose) vaccine. Learn about why the Johnson & Johnson vaccine was briefly paused.
Please note that only sites with the Pfizer vaccine will show up for people age 16 and 17 since that is the only vaccine that has been authorized for people age 16 and older. You may need to look at neighboring counties if nothing comes up in your county.
For the two-dose vaccines (Pfizer-BioNTech and Moderna), you should get the same vaccine for both your first and second dose. You will also be given a card with the name of the vaccine you received when you get your first shot. If you have a smartphone, you may want to take a picture of the card in case you misplace it.
Find out how to make your second dose appointment.
All three vaccines (Pfizer-BioNTech, Moderna and Johnson & Johnson) are safe and similarly effective at preventing severe illness and death. This standard is what is most commonly used to assess other vaccines like the flu shot. We cannot directly compare the effectiveness of the three vaccines because they were not studied against each other at the same time. Each clinical trial had different study protocols, timing and location. For example, variants werenât widely circulating when the earlier vaccines were being tested.
The vaccines available have similar side effects. Side effects are a normal way that your body builds immunity to COVID-19.
Learn more about the vaccines available in Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
901,Why canât children and adolescents get the COVID-19 vaccine?,"Childrenâs immune systems are different at different ages. They are also different from adults.
In early April, Pfizer-BioNTech asked the FDA to expand use of its COVID-19 vaccine to adolescents ages 12 to 15. If approved, we may be able to start vaccinating this age group in May or June. We will provide more details when we have them.
Moderna and Johnson & Johnson are each running clinical vaccine trials with adolescents aged 12 to 17. Pfizer-BioNTech and Moderna have clinical trials of their vaccines for younger children going on now.
If the trials are successful, there will be the usual review processes before the vaccines can be approved for emergency use and then produced for distribution. This process can take a while, especially for very young ages, which are usually tested last.

The Pfizer-BioNTech vaccine is authorized for people 16 years and older.
The Moderna vaccine is authorized for people 18 years and older.
The Johnson & Johnson (Janssen) vaccine is authorized for people 18 years and older.

Because children under 16 cannot get vaccinated at this time, they will need to get tested when they travel and are not considered part of a fully vaccinated household. Learn more about traveling out of state and gathering restrictions.
Find out what children age 16 and 17 need to do to get vaccinated.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
902,Who will be eligible next?,"All Vermont residents age 16 and older are eligible to be vaccinated. Some residents of another state are also eligible.
Make an appointment to get the COVID-19 vaccine.
You can also find specific clinic locations for certain groups:

People who are homebound
Clinic options for Black, Indigenous and people of color (BIPOC)
Clinic options for English language learners and people in immigrant/refugee communities

Learn about how we are working toward equity.
The goal is to have Vermonters fully vaccinated by July. The length of the entire process will vary, but you can expect it to take about 2 months from when you sign up to when you are considered fully vaccinated. This includes the time between when you make your appointment, the time of getting your first and final dose, and the 14 days after your final dose for the vaccine to be most effective.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
903,How do I protect my vaccine card? Can I get a new one if I lose it?,"Once you get your vaccine card, put it in a safe place so you donât lose it. You can keep it in your wallet or store it with other important documents. You can also take a picture of it with your smartphone, if you have one. You may need to show your card when you travel, so be sure to carry it with you and be prepared to show it when asked.
If your vaccine requires a second dose, you should have scheduled your second dose at the clinic where you received your first dose. We recommend bringing your vaccine card to your second dose appointment, but it is not required.
You may want to protect your card. If you choose to get your vaccine card laminated, please note that the ink used to write in your dose could run when heat is applied. Also, if booster shots are needed, they wonât be able to be recorded if the card is laminated.
If you lost your vaccine card, the Vermont Immunization Registry has your vaccination record. You can request a record of your vaccine from the Immunization Registry directly or through your health care provider. To request it directly through the Immunization Registry, email vaxrecordrequest@vermont.gov or call 888-688-4667, option 3. You can get a copy of your record as an encrypted email or through the mail. On weekdays, you can expect an email within an hour or two. Mail will take about one week.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
904,What should businesses and non-profits do?,"As part of Vermont's phased reopening plan, businesses are transitioning from sector-specific guidance to universal guidance. The transition will happen in two phases depending on which sector your business belongs to. Find out more about business operations and universal guidance from the Agency of Commerce and Community Development (ACCD).
More resources:

Health guidance and resources for businesses
What to do if an employee tests positive for COVID-19
What to do if a guest or visitor at your establishment tests positive for COVID-19
What to do if you operate a critical infrastructure business and your essential workers are close contacts
Checklist for Employers: COVID-19 in the Workplace
COVID-19 Guidance for Food and Lodging Businesses
COVID-19 Recovery Resource Center for Businesses from the ACCD
Best Practices for Retail Food Stores, Restaurants, and Food Pick-Up/Delivery Services During the COVID-19 Pandemic from the Food and Drug Administration

The Health Department and Agency of Agriculture do not recommend the use of fogging, fumigation, âelectrostatic or wide-area spraying on hard surfaces to control the spread of COVID-19. These methods, while they can be effective, âare unnecessary and do not clean contaminated surfaces. They also may result in chemical exposures to workers and the public. Additionally, the Environmental Protection Agency does not recommend using these methods to apply disinfectants unless the label specifically states it is appropriate to do so.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
905,"If I go on vacation, do I need to quarantine before I return to work?","If you travel out of Vermont for vacation and are not vaccinated, you will need to get tested within 3 days of returning to Vermont. Day 0 is the day you arrive back in Vermont. If you are fully vaccinated or have recovered from COVID-19 within the last 3 months (and donât have new symptoms), you do not need to get tested when you return to Vermont.
Find out more about the travel rules for Vermonters traveling out of state.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
906,What do owners of lodging facilities need to do?,"As part of Vermont's phased reopening plan, businesses are transitioning from sector-specific guidance to universal guidance. Effective April 9, 2021, lodging, campgrounds and other accommodations need to follow universal guidance. Find out more about universal guidance from the Agency of Commerce and Community Development (ACCD).
Out-of-state guests who are staying at a lodging, camping or short-term rental property in Vermont must self-certify that they meet certain conditions.
Read the COVID-19 Guidance for Food and Lodging Businesses and find more resources for food and lodging businesses from the Health Department.
Find out what to do if a guest or visitor at your establishment tests positive for COVID-19 from the Health Department.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
907,What do parents need to know about school and child care?,"Children need structure, relationships with their peers, teachers, and other adults for their academic, social, and emotional development. Although remote learning is an important tool during the pandemic, it can lead to even greater gaps in equity. Public health and education experts considered all these factors when writing Vermontâs guidance to open schools, which focuses on the safety of teachers, staff, and students.
Vermont has seen cases and outbreaks in schools and child care, but by following health guidance, we are all working together to keep the virus out of schools as much as possible and prevent it from spreading through physical distancing, wearing masks, hand hygiene, and contact tracing.
Helpful resources for parents:

What parents can expect for pre-K through 12th grade
Safety and health guidance for Vermont schools from the Agency of Education
School-based sports program guidance from the Agency of Education
Music education guidance from the Agency of Education
Child care and out-of-school-time care guidance
Overnight summer camp operations guidance
Returning to school following illness
Returning to child care or an out of school care program following illness
What if there is a case of COVID-19 in school?
COVID-19 cases in K-12 learning communities while infectious
Strategies and resources for educators and families from the Agency of Education
Vermont PBS distance learning
More information for families with children",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
908,I am fully vaccinated. Do I need to follow any travel rules if I am traveling to or returning to Vermont?,"If it has been 14 days since you got your final vaccine dose, you do not need to get tested when you travel to or return to Vermont. Be sure to carry your COVID-19 vaccine card with you and be prepared to show it when asked.
Anyone who is not vaccinated and travels with you will need to follow the travel rules (including children) when they travel to or return to Vermont. For example, if you are a fully vaccinated parent or caregiver and are traveling with children, your children will need to get tested before they travel to or after they return to Vermont. Learn about Vermonters hosting visitors in their homes.
Masks are required in public spaces in Vermont. There are also gathering restrictions.
If you are a health care worker, check with your employer about any additional requirements.
We recommend that everyone, including people who got the COVID-19 vaccine, continue to follow prevention steps to keep from getting or spreading COVID-19. Learn more about how to keep staying safe.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
909,Are there any travel rules if I traveled out of state and am returning to Vermont?,"Yes. As part of Vermont's phased reopening plan, there is new travel guidance. Except for international travel, travel no longer requires quarantine.
CDC recommends delaying travel until you are fully vaccinated, because travel increases your chance of getting and spreading COVID-19.
Unvaccinated Vermonters (including children) who have traveled outside the state must be tested within 3 days of returning to Vermont. Day 0 is the day you arrive back in Vermont.

The test you get must be for a current infection (like a PCR test), except it cannot be an antigen test (also known as a rapid test).
Find free and fast testing near you.
You do not need to quarantine while you wait for a result. But if you have any symptoms, stay home and away from other people.
Quarantining does not exempt you from the testing requirement. You may choose to quarantine, but you are still required to get a test when you return to Vermont.

Fully vaccinated Vermonters do not need to get tested. You are fully vaccinated 14 days after your final shot.
People who have recovered from COVID-19 within the last 3 months do not need to test unless they develop new symptoms. If it has been more than 3 months since you recovered from COVID-19, you will need to get tested.
There are no additional restrictions for people taking public transportation. However, The CDC requires people to wear masks when using public transportation.
Rules for Vermonters who have traveled to other countries are different. Learn more about international travel.
Find out more about what to do when you return to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
910,I am under a 14-day quarantine. Can I have the option to be tested and end my quarantine period?,"If you are currently under quarantine and have had no symptoms of COVID-19 during the first seven days of quarantine, you have the option to be tested and end your quarantine early. The test must be for a current infection (like a PCR test), except it cannot be an antigen test (also known as a rapid test).
You can end your quarantine period before 14 days only if:

You have not had symptoms during your quarantine period;
You are tested on day 7 or later;
You remain in quarantine until the result comes back;
You receive a negative test result and are still not having symptoms; and
You continue to monitor yourself for symptoms for the full 14 days.

If you develop symptoms at any point during your quarantine, contact your health care provider and the Health Department right away.
There are a variety of testing options available to you: your health care provider, pharmacies and Health Department testing sites. Find out where to get tested.
If you do not have a health care provider, call 2-1-1 to be connected to care, or contact the nearest federally qualified health center or one of Vermontâs free & referral clinics.
Studies have found most people will develop symptoms by day 7. This is why there is the option for people to be tested on day 7 or after in their quarantine and, if the test is negative, to end quarantine.
Residents and staff of group living facilities (for example long-term care facilities or corrections facilities) and new admissions to nursing homes, assisted living residences, and residential care homes must complete the full 14-day quarantine.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
911,I am hosting out-of-state visitors in my home. Do I need to quarantine?,"Yes, but there are some restrictions. Under the current gathering guidelines, hosting visitors is considered a social gathering. Both you and your guests must follow Vermontâs gathering restrictions.
Find moreÂ travel informationÂ and answers toÂ frequently asked questions about travel.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
912,"Can I stay overnight at any lodging, camping or short-term rental property in Vermont?","Yes. You can stay overnight at any lodging establishment, short-term rental (for example, VRBO, Homeaway, Airbnb, etc.), public or private campground, RV park, or seasonal resort or marina.
When you arrive at the lodging site, you and anyone traveling with you must self-certify that you meet one of these conditions:

Have had a negative test result within 3 days before arriving in Vermont. The test must be for a current infection (like a PCR test), except it cannot be an antigen test (also known as rapid test) or
Are authorized to work in Vermont or
Are fully vaccinated or
Have recovered from COVID-19 within the last 3 months and do not currently have any symptoms.

And you must also meet both of these conditions:

Not had close contact with someone with COVID-19 in the past 14 days and
Not had COVID-19-like symptoms in the past 24 hours.

You are strongly encouraged to sign up with Sara Alert to get two weeks of daily symptom check reminders.
Find more travel information for visitors to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
913,Do I need to quarantine if I live with someone or had close contact with someone who is under quarantine?,"Yes. You will need to quarantine if you are a close contact or live with someone who tests positive for COVID-19 (unless you are fully vaccinated or recently had COVID-19). If you are identified as a close contact, you will be contacted. This is known as contact tracing. The notification will come from the Health Department or a place you went to recently (for example, your employer, your childâs school, or your health care provider might contact you). They will give you guidance to stay home and away from others for a certain amount of time.
Learn more about what to expect from contact tracing.
Find tips about quarantining when you share a home.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
914,What is quarantine?,"Quarantine is used to keep someone who might have been exposed to COVID-19 away from other people. This helps to prevent the spread of COVID-19 before a person knows they are sick, or if they are infected with the virus and donât have symptoms.
Quarantine is for people who were in close contact with someone with COVID-19 (unless you are fully vaccinated or recently had COVID-19). Day 1 of your quarantine starts the day after you were last in contact with them.
Quarantine means you need to stay home and away from other people for 14 days. This means you canât do any activities outside of your home, like going to school, work, or out to do errands. You should separate yourself from others and check yourself for symptoms. Call your health care provider if you start to feel sick. If you do not have a health care provider, call 2-1-1 to be connected to care, or contact the nearest federally qualified health center or one of Vermontâs free & referral clinics.
You are allowed to go outside for a walk or a bike ride while you are in quarantine only if:

you do not have any symptoms,
you are alone,
you wear a mask at all times,
you are in an uncrowded place, and
you can stay at least 6 feet from other people at all times.

For example, you can go for a walk or bike ride in your neighborhood. You should not go for a walk or bike ride on a bike path, on busy hiking or biking trails, or in a downtown area.
You can end quarantine early if you get tested on or after day 7 of your quarantine and get a negative test result. You must not have had any symptoms of COVID-19, and must continue to monitor yourself for symptoms for the full 14 days. Find out more about the option to end your quarantine early.
Find out if you need to quarantine if:

You are a close contact of someone with COVID-19.
You had close contact with someone who is under quarantine.
You live with or had close contact with someone who tested positive.
You live with someone who is waiting for their test results.
You take care of someone who is in isolation and canât avoid close contact with them.
You take care of someone who is in quarantine and canât avoid close contact with them.

Learn more:

What is isolation, quarantine and self-observation?
What to do if you are a close contact of someone with COVID-19
Timeline for close contacts of people with COVID-19
Tips about quarantining when you share a home",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
915,Do I need to bring my negative test result or my vaccine card with me when I travel to Vermont?,"Yes. You should bring a copy of your negative test result or your vaccine card with you and be prepared to show it when asked.
If you are staying at a lodging, camping or short-term rental property in Vermont, you must also self-certify that you meet certain conditions.
Find more travel information for visitors to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
916,Do I need to get tested if I make a short trip (day trip)?,"If you are traveling for an essential purpose, you may make day trips to another state (or to Vermont if you live in another state) without getting tested. This includes travel for personal safety, health care, care, care of others, food and beverage, medicine, work, parental shared custody, and for students who commute daily to attend preK-12 school or college or a school-sponsored activity.
The exemption to testing only applies to the person under essential travel rules. It does not apply to anyone else who travels with you. For example, you travel for work and your child comes with you. Your child will need to get tested within 3 days of returning to Vermont, but you wonât need to.
If you live within 5 miles of the Vermont border, you may make day trips without getting tested if you travel 5 miles into a neighboring state or into Vermont for an essential purpose or for certain activities. This includes going to worship, going to a gym, getting a haircut, and participating in place-based outdoor recreation. Find out more about travel to and from border towns.
If you are traveling for leisure and go on a day trip, you must get tested within 3 days of returning to Vermont. If you live in another state, you must get tested within 3 days before traveling to Vermont. The CDC requires people to wear masks when using public transportation. If you are fully vaccinated or have recovered from COVID-19 within the last 3 months (and donât have new symptoms), you do not need to get tested before you visit or return to Vermont.
Find more travel information for Vermonters traveling out of state and visitors to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
917,I want to travel to Vermont from a foreign country. Is that allowed?,"If you are planning on traveling internationally, check the currentÂ list of Travel Advisories by countryÂ from the U.S. Department of State, and visitÂ travel.state.govÂ for detailed information on safe international travel. See CDC guidance on testing and international travel.
Visit theÂ CDCâs travel pageÂ forÂ travel recommendations by countryÂ and see theÂ FAQs for Travelers.
International travelers can get tested in Vermont for free. Learn more about getting tested for COVID-19.
Follow the CDCâsÂ âafter international travelâ guidanceÂ when you enter the U.S.
Find out about travel from Canada.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
918,I traveled internationally or by cruise ship. What do I need to do when I return to Vermont?,"If you are planning on traveling internationally, check the current list of Travel Advisories by country from the U.S. Department of State, and visit travel.state.gov for detailed information on safe international travel. See CDC guidance on testing and international travel.
Visit the CDCâs travel page for travel recommendations by country and see the FAQs for Travelers.
The CDC recommends no one travel on cruise ships, including river cruises, worldwide, especially people with an increased risk of serious illness. Thatâs because the risk of COVID-19 on cruise ships is high. Learn more about cruise ships and river cruise voyages.
You must follow travel restrictions and quarantine requirements for the countries you plan to visit.
Follow the CDCâsÂ âafter international travelâ guidanceÂ when you enter the U.S.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
919,Can I travel to or from Canada?,"Check CDCâs travel notices for Canada and read Canadaâs entry restrictions for current information about travel to or from Canada.
Follow the CDCâsÂ âafter international travelâ guidanceÂ when you enter the U.S.
International travelers can get tested in Vermont for free. Learn more about getting tested for COVID-19.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
920,"If I travel, do I need to quarantine before getting tested or while Iâm waiting for my test results?","No. There is no quarantine required due to travel.
For example, if you are an unvaccinated Vermonter (including children)Â returning from travel outside of the state, you do not need to quarantine when you come back to Vermont or while you are waiting for your test results. You only need to get a test within 3 days of returning to Vermont.
Or, if you are an unvaccinated visitor to Vermont (including children), you do not need to quarantine while you are waiting for your test results before you come to Vermont. You only need to get a test within 3 days before arriving in Vermont.
You may choose to quarantine, but quarantine does not exempt you from the testing requirement. You are still required to get a negative test before coming to Vermont or get tested when you return to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
921,I have parental shared custody. Can my child and I travel without quarantining?,"Travel for parental shared custody is considered essential travel. This means that you and your child do not need to get tested if:

You are returning to Vermont after visiting your child out of state.
Your child lives out of state and is visiting you in Vermont.
You live out of state and your child is returning to Vermont after visiting you.

You can travel by personal vehicle, plane, train, bus or other means of transportation. We encourage you to choose the form of travel with the lowest risk when you can. Your personal vehicle would have the lowest risk.
However, if you and your child travel out of Vermont for leisure for a non-essential purpose, you and your child must get tested within 3 days of returning to Vermont. This includes day trips. The CDC requires people to wear masks when using public transportation. If you are fully vaccinated or have recovered from COVID-19 within the last 3 months (and donât have new symptoms), you do not need to get tested when you return to Vermont, but your child will.
Children in shared custody that are in isolation because they have tested positive for COVD-19, or are in quarantine because they were identified as a close contact of someone who has tested positive for COVID-19, may isolate or quarantine in either household. It does not affect the shared custody schedule. However, this means that members of the household where the child is staying may need to quarantine. If the child is in isolation, household members will be required to quarantine. If the child is in quarantine, household members would not need to also quarantine, unless the child tests positive for COVID-19.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
922,I had COVID-19 or received a positive antibody test. Does that mean I am exempt from the travel rules?,"If you had COVID-19 within the last 3 months and have recovered, you do not need to test unless you develop new symptoms. If you had COVID-19 and itâs been more than 3 months since you recovered, you must get tested when you travel to or return to Vermont under the current travel rules.
If you received a positive antibody test, you must get tested when you travel to or return to Vermont under the current travel rules. Getting a positive antibody test, that does not mean you have âproof of immunityâ from COVID-19.
Everyone must follow the current social gathering restrictions.
Currently, we recommend that everyone, including people who had COVID-19 or received a positive antibody test, continue to follow the prevention steps to keep from getting or spreading COVID-19.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
923,"Are there any travel rules for people visiting Vermont, including people who own second or seasonal homes?","Yes. As part of Vermont's phased reopening plan, there is new travel guidance. Except for international travel, travel no longer requires quarantine.
CDC recommends delaying travel until you are fully vaccinated, because travel increases your chance of getting and spreading COVID-19.
Unvaccinated people (including children) must have a COVID-19 test within 3 days before arriving in Vermont.

The test you get must be for a current infection (like a PCR test), except it cannot be an antigen test (also known as a rapid test).
If the test is positive, do not come to Vermont.
Please bring proof of your negative test result with you.
Quarantining does not exempt you from the testing requirement. You may choose to quarantine, but you are still required to get a negative test before coming to Vermont.

Fully vaccinated people do not need to get tested. You are fully vaccinated 14 days after your final shot.
People who have recovered from COVID-19 within the last 3 months do not need to test unless they develop new symptoms. If it has been more than 3 months since you recovered from COVID-19, you will need to get tested.
There are no additional restrictions for people taking public transportation. However, The CDC requires people to wear masks when using public transportation.
Rules for visitors from other countries are different. Learn more about international travel.
Masks are required in public spaces in Vermont. There are also gathering restrictions.
Learn about overnight stays in lodging, camping or short-term rental properties.
We strongly encourage you to sign up with Sara Alert once you arrive in Vermont to get two weeks of daily symptom check reminders.
Find more travel information for visitors to Vermont.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
924,Can I get COVID-19 from swimming in a lake or river?,"There is no evidence that the virus can spread to people through the water in pools, hot tubs or water playgrounds. Proper operation and disinfection of the water (for example, with chlorine and bromine) should kill the virus.
There is also no evidence that the COVID-19 virus spreads to people through the water in lakes, oceans, rivers or other natural bodies of water.
The virus has been found in untreated wastewater, which means it could possibly enter lakes or rivers when untreated wastewater is discharged into waterways after rainstorms or for other reasons. According to the CDC, it is currently thought that the risk of getting COVID-19 from properly designed and maintained sewerage systems is low because the wastewater treatment process removes and degrades many viruses and bacteria. There has been no information to date that anyone has become sick with COVID-19 because they came in contact with wastewater.
The Health Department recommends that towns do routine weekly E. coli testing and after large rainstorms during the swim season. These tests are a good indication of the water quality, meaning that if the E. coli levels are low, then COVID-19 virus levels are also expected to be low.
The best practices for staying healthy while swimming are to obey signage at beaches, do not swim during and following large rainstorms, and do not swallow the water.
Learn more about healthy swimming and find more frequently asked questions about pools, hot tubs and water playgrounds from the CDC.",https://www.healthvermont.gov/covid-19/faqs,en,Vermont | Covid-19 FAQ
